5521668,GAEC DES BOSCHIAUX,48.3719215,-2.4960006,{},{}
52205441,SCEA GOASMARIO,48.221404655172414,-3.164735655172414,{},{}
53500645,PHB,48.224188,-1.1495304,{},{}
50800301,SARL ROSE ET VERT,49.3850485,4.5478405,{},{}
55001120,ELEVAGE DU BREUIL (SAS),49.4123366,-1.759990024381875,{},{}
52902739,KERENES (SAS de),48.5217084,-4.5787017,{},{}
54401162,Coopérative de CHANTELOUP,47.566755650000005,-1.6426034737173414,{},{}
55901955,EARL BELLEVUE,50.9085592,2.4477155,{},"{01089100,01107000,01145000}"
55500459,SCEA du Pré aux Auges,48.8868763,4.9765473,{},{}
55602655,SCEA DE KERVREHAN,47.9543983,-3.3235776,{},{}
52904052,EARL LE GALL,48.40323313473685,-4.066814432631579,{},{}
5200856,SCEA  DE GALABEN,44.7832813,-0.9343942,{FR31008},{}
5201174,SCEA FOUGERAIE,45.2898174,-0.8657787,{},{}
5518328,SCEA TERRE ET PORC,48.4810524,-2.1684565,{},{}
6411409,GAEC PRE POMMIER,44.6437105,6.1104017,{},{}
10008117,SCEA LA VILLENEUVE,46.6891018,1.7695964,{},{}
50100584,SDPR PROVENT - PRESSIAT,46.27358665,5.353456291163312,{},{}
50100659,SOGIFRA -St Didier,46.3149355,5.0783672,{},{}
51800173,AIRPORC,46.9394572,2.1895681,{},{}
52203636,SARL LE CLOS DU MOULIN,48.421458,-2.443810617890991,{},{}
52205198,SCEA DE LA GARENNE,48.378904,-2.971047,{},{}
52205413,SCEA AUBRY LE MAY,48.1092393,-2.6177398,{},{}
52800165,SAINT ELOI (SCEA) et SCEA LE DIMNA,48.35032205,1.261863896515617,{},{}
52900033,EARL DE KERANGOAREC,47.9012363,-3.4404425,{},{}
52900577,GOADEC (GAEC DE),48.4957466,-4.5488263,{},{}
52900746,EARL HUELLA,48.5183483,-4.3662722,{},{}
52900799,SARL PAUL LE ROY,48.0404392,-3.8894384,{},{}
52900924,RANNOU (SARL),48.1797814,-3.9497723,{},{}
52901153,KERJEAN (SAS) - Site du Hanvec,48.3328957,-4.1403943,{},{}
52901231,SCEA DE KERSCAO,48.5906564,-4.4159733,{},{}
52901276,GAEC DE ROC'H FILY,48.4941286,-4.0436113,{},{}
52901377,SARL AVEL VOR,48.5286369,-4.7192686,{},{}
52901731,SARL DE ROSSIVIN,48.1816811,-4.0281159,{},{}
52901878,EARL SEAC'H,47.8380246,-3.5935717,{},{}
52902128,EARL KERVEILLANT,48.0065602,-4.2567001,{},{}
52902496,EARL LE BERRE,48.4714757,-4.1597799,{},{}
52902712,EARL DE KERVICHEN,48.5252677,-4.5976893,{},{}
52902774,SAS LE VERGE,48.5837394,-4.2473314,{},{}
52902925,EARL DU LEURIOU,48.5349094,-4.2217903,{},{}
52903121,SCEA CUEFF,48.5714866,-4.0053195,{},{}
52903123,GAEC AR MANERIOU,48.5805652,-3.9947219,{},{}
52903135,SOCIETE DE CALARNOU,48.560471,-4.044659,{},{}
52903454,SCEA DE LA CLARTE,47.95406345714286,-3.5311066857142857,{},{}
52903736,EARL DE LESCUZ,48.5598024,-4.2632477,{},{}
52904125,SCEA ELEVAGE DE MENEZ KAMP,48.1925931,-3.7165137,{},{}
52904340,SCEA MORVAN,48.2804514,-4.1116051,{},{}
53500677,SCEA DE L ETANG,47.8432322,-1.228616,{},{}
53501904,GAEC DE LA VILLE NEVEU,48.0714389,-1.9628759,{FR19018},{}
54400466,GAEC DU DOMAINE HAMON,47.6879764,-1.6653085,{},{}
55001079,SCEA LEHERICEY,48.6764205,-1.0253482227780777,{},{}
55001519,DU SCY(EARL),49.2174798,-1.3455117,{},{}
55001929,GRANDS VERGERS (EARL LES),49.355726,-1.660998904484026,{},{}
55300055,EARL MENON,47.8468247,-0.8455457273696709,{},{}
55601181,SCEA ANNIC,48.0685379,-2.3810273,{},{}
55601354,SCEA FORMAL,47.740851,-3.1099885,{},{}
55601934,EARL DU MANEGUEN,47.740799,-3.244194,"{FR19021,FR19037}",{}
55602981,EARL COSPEREC,48.0181753,-3.4620871,{},{}
55603514,EARL DU BOIS JOLY,47.80343,-2.41997,{},{}
56403525,SCEA DOMENYUC,43.1306384,-0.2586569,{},{}
